2017-10-24 03:19:53 Notice: Notice (8): Undefined variable: shortname in [/Applications/XAMPP/xamppfiles/htdocs/hmen/src/Template/Dashboard/index.ctp, line 22]


2017-10-24 03:19:53 Notice: Notice (8): Undefined variable: currentmonth_patients in [/Applications/XAMPP/xamppfiles/htdocs/hmen/src/Template/Dashboard/index.ctp, line 53]


2017-10-24 03:19:53 Notice: Notice (8): Undefined variable: phone in [/Applications/XAMPP/xamppfiles/htdocs/hmen/src/Template/Dashboard/index.ctp, line 187]


2017-10-24 03:20:08 Notice: Notice (8): Undefined variable: shortname in [/Applications/XAMPP/xamppfiles/htdocs/hmen/src/Template/Dashboard/index.ctp, line 22]


